date,time,code,open,high,low,close,volume,amount,adjustflag
2001-01-16,20010116093500000,sh.600377,7.0000,7.0100,6.8100,7.0100,12254600,84991224.0000,3
2001-01-16,20010116094000000,sh.600377,7.0600,7.3000,7.0100,7.2800,6022200,43400992.0000,3
2001-01-16,20010116094500000,sh.600377,7.2600,7.2800,7.1100,7.1100,3565600,25648512.0000,3
2001-01-16,20010116095000000,sh.600377,7.2000,7.2300,7.1100,7.2000,5758000,41348352.0000,3
2001-01-16,20010116095500000,sh.600377,7.1800,7.2000,7.1300,7.1300,2996600,21451712.0000,3
2001-01-16,20010116100000000,sh.600377,7.1200,7.1300,7.0200,7.0500,3772200,26640656.0000,3
2001-01-16,20010116100500000,sh.600377,7.0200,7.1100,7.0200,7.1000,2823700,19953056.0000,3
2001-01-16,20010116101000000,sh.600377,7.1400,7.2800,7.1000,7.2200,2970400,21407584.0000,3
2001-01-16,20010116101500000,sh.600377,7.2600,7.2600,7.2100,7.2200,1794300,12988384.0000,3
2001-01-16,20010116102000000,sh.600377,7.2200,7.2300,7.2000,7.2100,1153300,8318912.0000,3
2001-01-16,20010116102500000,sh.600377,7.2100,7.3100,7.2100,7.3100,3168900,23035488.0000,3
2001-01-16,20010116103000000,sh.600377,7.3600,7.5900,7.3100,7.5500,3256000,24402976.0000,3
2001-01-16,20010116103500000,sh.600377,7.5000,7.5500,7.4100,7.4300,1082200,8076064.0000,3
2001-01-16,20010116104000000,sh.600377,7.4200,7.5400,7.4200,7.4900,1402600,10507456.0000,3
2001-01-16,20010116104500000,sh.600377,7.5000,7.5000,7.4300,7.4300,774500,5784736.0000,3
2001-01-16,20010116105000000,sh.600377,7.4300,7.4800,7.4200,7.4500,885800,6608384.0000,3
2001-01-16,20010116105500000,sh.600377,7.4800,7.5200,7.4500,7.5100,784400,5880544.0000,3
2001-01-16,20010116110000000,sh.600377,7.5500,7.5600,7.5100,7.5300,1096500,8272224.0000,3
2001-01-16,20010116110500000,sh.600377,7.5300,7.5300,7.4900,7.4900,566800,4255296.0000,3
